Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,414.6600036621094,415.5299987792969,405.0400085449219,407.2099914550781,397.0867919921875,2129900
2022-01-04,408.80999755859375,411.3699951171875,403.20001220703125,404.29998779296875,394.2491149902344,2516300
2022-01-05,403.92999267578125,403.9700012207031,397.1000061035156,397.17999267578125,387.3061218261719,2471400
2022-01-06,384.69000244140625,392.20001220703125,375.760009765625,378.0,368.6029357910156,4386600
2022-01-07,379.0899963378906,379.989990234375,370.1400146484375,370.75,361.5331726074219,3469000
2022-01-10,363.4200134277344,373.3699951171875,360.2200012207031,373.0,363.72723388671875,2952400
2022-01-11,369.510009765625,375.7799987792969,363.8599853515625,375.1099853515625,365.7847900390625,2407000
2022-01-12,377.8500061035156,383.44000244140625,376.6199951171875,377.19000244140625,368.7666320800781,3143400
2022-01-13,378.2200012207031,379.2799987792969,360.760009765625,361.3699951171875,353.2999267578125,2944100
2022-01-14,357.0400085449219,359.3800048828125,349.7200012207031,353.3599853515625,345.4688415527344,3949800
2022-01-18,348.6099853515625,351.0199890136719,344.9700012207031,348.2799987792969,340.50225830078125,3425600
2022-01-19,351.0,356.07000732421875,343.5,343.739990234375,336.06365966796875,3374700
2022-01-20,345.45001220703125,355.94000244140625,342.0400085449219,342.69000244140625,335.037109375,2817300
2022-01-21,341.3900146484375,344.0799865722656,335.25,335.6300048828125,328.1347351074219,2830700
2022-01-24,328.29998779296875,339.5799865722656,319.1000061035156,339.0,331.4295349121094,4544500
2022-01-25,331.9100036621094,339.69000244140625,327.2099914550781,334.95001220703125,327.4700012207031,3625400
2022-01-26,341.4200134277344,343.9599914550781,328.04998779296875,329.8900146484375,322.5229797363281,4422200
2022-01-27,337.5299987792969,341.7300109863281,331.010009765625,333.3599853515625,325.9154052734375,2778000
2022-01-28,333.8999938964844,343.05999755859375,327.1700134277344,342.8500061035156,335.19354248046875,2457400
2022-01-31,345.0,353.70001220703125,343.5400085449219,353.5799865722656,345.6838684082031,3159300
2022-02-01,354.2200012207031,356.70001220703125,348.8800048828125,353.4200134277344,345.52752685546875,2087200
2022-02-02,354.3999938964844,360.1000061035156,353.510009765625,359.4700012207031,351.4423522949219,2603200
2022-02-03,345.2799987792969,351.92999267578125,343.9800109863281,345.54998779296875,337.8332214355469,2706300
2022-02-04,344.8900146484375,350.5400085449219,340.8500061035156,347.5,339.7397155761719,2142800
2022-02-07,346.17999267578125,348.2699890136719,343.010009765625,343.9599914550781,336.2787170410156,1265100
2022-02-08,339.9800109863281,345.92999267578125,339.8599853515625,345.07000732421875,337.36395263671875,2197700
2022-02-09,351.6300048828125,356.5299987792969,351.5199890136719,355.5299987792969,347.59039306640625,2430500
2022-02-10,346.0899963378906,351.5799865722656,339.989990234375,342.3900146484375,334.74383544921875,2457700
2022-02-11,343.94000244140625,344.9800109863281,327.2900085449219,329.17999267578125,321.82879638671875,3091600
2022-02-14,323.0799865722656,327.8699951171875,321.4599914550781,326.1300048828125,318.846923828125,2689900
2022-02-15,332.7200012207031,333.3299865722656,327.3500061035156,329.4100036621094,322.0536804199219,2395600
2022-02-16,325.8699951171875,335.44000244140625,325.1099853515625,333.7200012207031,326.2674560546875,2867500
2022-02-17,332.9200134277344,332.9200134277344,322.25,322.9100036621094,315.6988220214844,2148000
2022-02-18,322.4100036621094,326.489990234375,320.1000061035156,321.17999267578125,314.0074768066406,2421800
2022-02-22,320.010009765625,327.9800109863281,317.7900085449219,321.1099853515625,313.93902587890625,2794300
2022-02-23,322.7699890136719,324.82000732421875,312.5899963378906,313.1600036621094,306.1665344238281,2192200
2022-02-24,302.3500061035156,316.5799865722656,300.7099914550781,316.1700134277344,309.1093444824219,3785900
2022-02-25,317.3299865722656,323.1700134277344,316.3900146484375,322.510009765625,315.30780029296875,2552600
2022-02-28,318.69000244140625,319.45001220703125,311.9100036621094,316.0199890136719,308.9626770019531,3419300
2022-03-01,317.0,317.3800048828125,309.760009765625,311.3500061035156,304.3970031738281,2525400
2022-03-02,315.4200134277344,320.260009765625,312.54998779296875,318.3299865722656,311.2210693359375,2220800
2022-03-03,322.8399963378906,323.69000244140625,315.6000061035156,318.95001220703125,311.8272399902344,2120900
2022-03-04,314.54998779296875,316.32000732421875,310.0,314.1600036621094,307.14422607421875,1917300
2022-03-07,313.17999267578125,314.0,304.6000061035156,305.0199890136719,298.20831298828125,2908100
2022-03-08,303.7099914550781,309.010009765625,297.3599853515625,301.6199951171875,294.88427734375,2902600
2022-03-09,311.0299987792969,312.69000244140625,307.75,309.4200134277344,302.5101013183594,2825900
2022-03-10,305.0,310.1600036621094,304.0199890136719,309.5199890136719,302.60784912109375,2049000
2022-03-11,314.4100036621094,318.7200012207031,311.2099914550781,311.5799865722656,304.621826171875,3811900
2022-03-14,309.07000732421875,313.1499938964844,303.8999938964844,307.67999267578125,300.8089599609375,3156600
2022-03-15,311.29998779296875,316.9200134277344,310.25,316.2300109863281,309.16802978515625,2695200
2022-03-16,320.6700134277344,325.4599914550781,315.5400085449219,324.9100036621094,317.6541442871094,3473100
2022-03-17,338.8999938964844,344.4599914550781,318.3299865722656,319.5,312.3649597167969,4661600
